Cohort,Row,PositionIdx,Move,Games,White %,Draw %,Black %,Freq,FEN,Rating,Ply,CohortPair
base,0,67,g5h4,61,37.704918032786885,3.278688524590164,59.01639344262295,0.38125,r1bqk1nr/ppp1bpp1/2np3p/4p1B1/4P3/3P1N2/PPPQ1PPP/RN2KB1R w KQkq - 0 6,0,10,0-1000
target,10,68,g7g6,5,20.0,0.0,80.0,0.0013579576317218,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
base,0,2,f3e5,83008,34.84603893600617,2.5732459521973787,62.58071511179646,0.3011005433796911,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
target,9,2,b1a3,1136,44.8943661971831,4.225352112676056,50.88028169014085,0.0011895997981031,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,9,3,d8e7,3,33.33333333333333,0.0,66.66666666666666,0.0275229357798165,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
base,0,3,e6e5,11,45.45454545454545,9.090909090909092,45.45454545454545,0.2619047619047619,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,0,17,0-1000
target,10,1,c7c6,1,100.0,0.0,0.0,0.0040650406504065,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
target,10,2,a2a3,1058,51.41776937618148,2.6465028355387523,45.93572778827977,0.0011079195302756,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,10,3,b7b6,2,50.0,0.0,50.0,0.018348623853211,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
target,11,3,g7g6,1,0.0,0.0,100.0,0.0091743119266055,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
target,11,2,b2b3,809,49.44375772558715,3.0902348578491967,47.46600741656366,0.0008471709829801,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,11,1,d5d4,1,0.0,0.0,100.0,0.0040650406504065,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
base,6,1,e7e6,5,80.0,0.0,20.0,0.0335570469798657,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
target,3,2,c2c3,87141,56.7585866584042,3.597617654146728,39.64379568744908,0.0912525669071347,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,2,67,g5h4,67,26.86567164179105,1.4925373134328357,71.64179104477611,0.2286689419795221,r1bqk1nr/ppp1bpp1/2np3p/4p1B1/4P3/3P1N2/PPPQ1PPP/RN2KB1R w KQkq - 0 6,1000,10,0-1000
target,3,67,h2h4,3,0.0,0.0,100.0,0.0102389078498293,r1bqk1nr/ppp1bpp1/2np3p/4p1B1/4P3/3P1N2/PPPQ1PPP/RN2KB1R w KQkq - 0 6,1000,10,0-1000
target,4,67,b1c3,3,33.33333333333333,0.0,66.66666666666666,0.0102389078498293,r1bqk1nr/ppp1bpp1/2np3p/4p1B1/4P3/3P1N2/PPPQ1PPP/RN2KB1R w KQkq - 0 6,1000,10,0-1000
target,5,67,g5f4,2,0.0,0.0,100.0,0.0068259385665529,r1bqk1nr/ppp1bpp1/2np3p/4p1B1/4P3/3P1N2/PPPQ1PPP/RN2KB1R w KQkq - 0 6,1000,10,0-1000
target,9,68,c5c4,7,0.0,0.0,100.0,0.0019011406844106,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,8,68,c5b5,8,0.0,0.0,100.0,0.002172732210755,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,7,68,c5h5,9,22.22222222222222,0.0,77.77777777777779,0.0024443237370994,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,6,68,g8f6,12,8.333333333333332,0.0,91.66666666666666,0.0032590983161325,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,5,68,c6d4,39,33.33333333333333,2.564102564102564,64.1025641025641,0.0105920695274307,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,4,68,c5b6,100,15.0,2.0,83.0,0.0271591526344378,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,3,68,c5d6,408,37.5,5.147058823529411,57.35294117647059,0.1108093427485062,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,2,68,c5a5,792,43.93939393939394,2.7777777777777777,53.28282828282829,0.2151004888647474,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,1,68,c5e5,994,36.519114688128774,2.112676056338028,61.3682092555332,0.2699619771863117,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,0,68,c5b4,1304,54.52453987730061,2.377300613496933,43.09815950920245,0.354155350353069,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
base,11,68,c5f5,2,50.0,0.0,50.0,0.0025740025740025,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
target,9,1,d5d8,2,100.0,0.0,0.0,0.008130081300813,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
base,10,68,e7e6,2,0.0,0.0,100.0,0.0025740025740025,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,8,68,c5h5,3,0.0,0.0,100.0,0.0038610038610038,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,7,68,g8f6,4,25.0,0.0,75.0,0.0051480051480051,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,6,68,c5c4,6,16.666666666666664,0.0,83.33333333333334,0.0077220077220077,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,5,68,c6d4,11,9.090909090909092,0.0,90.9090909090909,0.0141570141570141,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,4,68,c5b6,35,20.0,2.857142857142857,77.14285714285715,0.045045045045045,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,3,68,c5d6,70,41.42857142857143,4.285714285714286,54.285714285714285,0.09009009009009,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,2,68,c5a5,158,51.26582278481012,2.5316455696202533,46.20253164556962,0.2033462033462033,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,1,68,c5b4,230,51.73913043478261,3.4782608695652173,44.78260869565218,0.296010296010296,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,0,68,c5e5,253,33.99209486166008,3.1620553359683794,62.845849802371546,0.3256113256113256,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
target,7,67,d3d4,1,100.0,0.0,0.0,0.0034129692832764,r1bqk1nr/ppp1bpp1/2np3p/4p1B1/4P3/3P1N2/PPPQ1PPP/RN2KB1R w KQkq - 0 6,1000,10,0-1000
target,6,67,f3e5,1,0.0,0.0,100.0,0.0034129692832764,r1bqk1nr/ppp1bpp1/2np3p/4p1B1/4P3/3P1N2/PPPQ1PPP/RN2KB1R w KQkq - 0 6,1000,10,0-1000
base,9,68,e7e5,3,0.0,0.0,100.0,0.0038610038610038,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,0,9,0-1000
base,1,1,b8c6,33,60.60606060606061,9.090909090909092,30.303030303030305,0.2214765100671141,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
target,11,68,c6e5,4,0.0,0.0,100.0,0.0010863661053775,r1b1kbnr/pp1ppppp/2n5/2q5/4P3/2N1B3/PPP2PPP/R2QKBNR b KQkq - 1 5,1000,9,0-1000
target,1,3,e6e5,20,40.0,5.0,55.00000000000001,0.1834862385321101,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
target,7,1,b8d7,4,75.0,0.0,25.0,0.016260162601626,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
target,7,2,c4f7,10981,54.876605045077866,2.568072124578818,42.55532283034332,0.0114991156540233,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,7,3,f6h5,4,50.0,0.0,50.0,0.036697247706422,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
target,8,1,g7g5,2,100.0,0.0,0.0,0.008130081300813,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
target,8,2,h2h4,1227,54.52322738386308,4.074979625101874,41.401792991035045,0.0012848934439018,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,8,3,f6d7,4,50.0,0.0,50.0,0.036697247706422,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
base,1,3,b7b6,7,42.85714285714285,0.0,57.14285714285714,0.1666666666666666,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,0,17,0-1000
base,1,2,f3d4,82503,55.839181605517375,3.901676302679903,40.25914209180272,0.2992687226587154,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
base,2,1,g8f6,24,20.833333333333336,25.0,54.16666666666666,0.1610738255033557,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
base,3,3,h7h6,5,100.0,0.0,0.0,0.119047619047619,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,0,17,0-1000
target,2,3,f6g4,14,21.428571428571427,7.142857142857142,71.42857142857143,0.128440366972477,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
target,2,2,d2d3,102231,58.11740078841056,3.5830618892508146,38.29953732233862,0.1070545571829941,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
base,6,3,c8d7,2,50.0,0.0,50.0,0.0476190476190476,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,0,17,0-1000
base,7,1,d5d8,5,40.0,0.0,60.0,0.0335570469798657,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
base,7,2,c4f7,2221,51.0130571814498,2.791535344439442,46.19540747411076,0.0080563838045284,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
base,7,3,f6d7,1,0.0,0.0,100.0,0.0238095238095238,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,0,17,0-1000
base,5,3,a7a5,4,75.0,0.0,25.0,0.0952380952380952,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,0,17,0-1000
base,5,2,e1h1,18454,57.48889129727972,3.305516419204509,39.20559228351577,0.0669394447225426,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
base,5,1,d5g5,8,50.0,0.0,50.0,0.0536912751677852,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
base,8,1,b8d7,4,50.0,0.0,50.0,0.0268456375838926,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
base,9,1,d5a5,2,100.0,0.0,0.0,0.0134228187919463,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
base,9,2,b1a3,748,50.53475935828877,2.941176470588235,46.524064171122994,0.0027132710877024,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
target,2,1,d5e5,35,31.428571428571427,8.571428571428571,60.0,0.1422764227642276,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
target,6,3,c8d7,4,50.0,0.0,50.0,0.036697247706422,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
target,6,2,b1c3,33910,54.5532291359481,3.730462990268357,41.71630787378354,0.0355099728465468,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
base,8,2,h2h4,1047,53.00859598853869,3.7249283667621778,43.26647564469914,0.0037978540492306,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
base,2,2,d2d3,27902,61.44362411296681,3.2470790624328005,35.30929682460039,0.101210815359726,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
target,6,1,d5g5,9,77.77777777777779,0.0,22.22222222222222,0.0365853658536585,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
target,1,2,f3e5,280716,26.19800795109648,1.990267743911996,71.81172430499151,0.2939610008136611,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,1,1,g8f6,42,38.095238095238095,4.761904761904762,57.14285714285714,0.1707317073170731,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
target,0,2,f3d4,333735,54.63856053455586,3.79103180667296,41.57040765877118,0.3494815920950255,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,0,1,b8c6,60,48.333333333333336,8.333333333333332,43.333333333333336,0.2439024390243902,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
base,4,1,d5e6,10,60.0,0.0,40.0,0.0671140939597315,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
base,4,2,f3g5,23367,28.976762100397995,2.6147986476655114,68.4084392519365,0.0847607025485885,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
base,4,3,f6g4,5,20.0,0.0,80.0,0.119047619047619,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,0,17,0-1000
base,11,2,f3g1,240,37.5,4.583333333333333,57.91666666666667,0.0008705682634339,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
base,11,1,d5e4,1,0.0,0.0,100.0,0.0067114093959731,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
base,10,2,b2b3,357,52.94117647058824,4.761904761904762,42.296918767507,0.001294970291858,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
base,10,1,d5c6,1,0.0,0.0,100.0,0.0067114093959731,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
target,0,3,f6e4,36,38.88888888888889,0.0,61.11111111111112,0.3302752293577982,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
target,3,1,e7e5,34,50.0,5.88235294117647,44.11764705882353,0.1382113821138211,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
base,3,1,e7e5,22,31.818181818181817,0.0,68.18181818181817,0.1476510067114094,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,0,9,0-1000
base,2,3,f6e4,7,57.14285714285714,0.0,42.85714285714285,0.1666666666666666,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,0,17,0-1000
target,5,2,f3g5,47276,23.077248498180893,2.149081986631695,74.77366951518741,0.0495066197668342,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,5,1,d5e6,22,54.54545454545454,4.545454545454546,40.909090909090914,0.089430894308943,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
target,5,3,a7a6,4,75.0,0.0,25.0,0.036697247706422,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
target,4,2,e1h1,54723,57.23735906291687,3.397109076622262,39.36553186046087,0.0573049909785191,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,1000,6,0-1000
target,4,1,e7e6,34,52.94117647058824,5.88235294117647,41.17647058823529,0.1382113821138211,rn2kbnr/ppp1pppp/8/3q4/8/5P2/PPPP2PP/RNBQK1NR b KQkq - 0 5,1000,9,0-1000
target,3,3,h7h6,10,50.0,10.0,40.0,0.091743119266055,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
base,6,2,b1c3,9957,55.036657627799535,3.535201365873255,41.42814100632721,0.0361177008292162,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
target,4,3,a7a5,7,28.57142857142857,0.0,71.42857142857143,0.0642201834862385,r1bqr1k1/ppp2ppp/2n1pn2/3p4/3P1B2/P1Q1PN2/1PP2PPP/2KR1B1R b - - 2 9,1000,17,0-1000
base,3,2,c2c3,25878,58.05703686529098,3.6401576628796657,38.30280547182935,0.0938690230047663,r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,0,6,0-1000
base,0,6,a2a3,64,34.375,6.25,59.375,0.2261484098939929,r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/4P3/2NP1N1P/PPP2PP1/R1BQKB1R w KQkq - 1 6,1000,10,1000-1400
base,5,4,d1g4,58,60.3448275862069,3.4482758620689653,36.206896551724135,0.0683962264150943,rnb1kbnr/pppp1ppp/5q2/8/3Np3/4P3/PPPP1PPP/RNBQKB1R w KQkq - 2 4,1000,6,1000-1400
target,8,8,g8e7,42,42.85714285714285,0.0,57.14285714285714,0.0284360189573459,rnb1k1nr/pp3ppp/2pp1q2/2b5/N2NP3/4B3/PPP2PPP/R2QKB1R b KQkq - 1 7,1400,13,1000-1400
base,5,5,d8b6,11,18.181818181818183,0.0,81.81818181818183,0.044,r2qkb1r/pp2pppp/2n2n2/1N1p4/3P1B2/5N2/PPP2PPP/R2QK2R b KQkq - 2 8,1000,15,1000-1400
base,5,6,g2g4,22,45.45454545454545,0.0,54.54545454545454,0.07773851590106,r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/4P3/2NP1N1P/PPP2PP1/R1BQKB1R w KQkq - 1 6,1000,10,1000-1400
base,5,7,e1h1,6498,45.8602646968298,2.5546321945213912,51.58510310864881,0.0477737913186683,rnb1kb1r/ppppqppp/8/4N3/2B1n3/8/PPPP1PPP/RNBQK2R w KQkq - 1 5,1000,8,1000-1400
base,7,6,d1d2,7,57.14285714285714,0.0,42.85714285714285,0.0247349823321554,r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/4P3/2NP1N1P/PPP2PP1/R1BQKB1R w KQkq - 1 6,1000,10,1000-1400
target,7,4,f1e2,19,42.10526315789473,0.0,57.89473684210527,0.0435779816513761,rnb1kbnr/pppp1ppp/5q2/8/3Np3/4P3/PPPP1PPP/RNBQKB1R w KQkq - 2 4,1400,6,1000-1400
base,7,4,b2b3,38,44.73684210526316,0.0,55.26315789473685,0.0448113207547169,rnb1kbnr/pppp1ppp/5q2/8/3Np3/4P3/PPPP1PPP/RNBQKB1R w KQkq - 2 4,1000,6,1000-1400
target,8,7,e5f3,2526,13.103721298495646,1.4647664291369755,85.43151227236739,0.0212783880315385,rnb1kb1r/ppppqppp/8/4N3/2B1n3/8/PPPP1PPP/RNBQK2R w KQkq - 1 5,1400,8,1000-1400
target,9,6,a1b1,22,22.727272727272727,0.0,77.27272727272727,0.0106280193236714,r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/4P3/2NP1N1P/PPP2PP1/R1BQKB1R w KQkq - 1 6,1400,10,1000-1400
target,8,4,d4b5,11,54.54545454545454,0.0,45.45454545454545,0.0252293577981651,rnb1kbnr/pppp1ppp/5q2/8/3Np3/4P3/PPPP1PPP/RNBQKB1R w KQkq - 2 4,1400,6,1000-1400
target,8,5,f6d7,1,0.0,0.0,100.0,0.0026455026455026,r2qkb1r/pp2pppp/2n2n2/1N1p4/3P1B2/5N2/PPP2PPP/R2QK2R b KQkq - 2 8,1400,15,1000-1400
target,8,6,c3e2,48,56.25,2.083333333333333,41.66666666666667,0.0231884057971014,r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/4P3/2NP1N1P/PPP2PP1/R1BQKB1R w KQkq - 1 6,1400,10,1000-1400
base,1,9,g5f7,381,74.01574803149606,6.824146981627297,19.160104986876643,0.4750623441396508,rnbk1bnr/ppp3pp/8/4p1N1/4p3/8/PPP2PPP/RNB1KB1R w KQ - 0 7,1000,12,1000-1400
base,0,5,e7e6,70,30.0,7.142857142857142,62.85714285714285,0.28,r2qkb1r/pp2pppp/2n2n2/1N1p4/3P1B2/5N2/PPP2PPP/R2QK2R b KQkq - 2 8,1000,15,1000-1400
base,1,8,c5b4,88,40.909090909090914,0.0,59.09090909090909,0.1995464852607709,rnb1k1nr/pp3ppp/2pp1q2/2b5/N2NP3/4B3/PPP2PPP/R2QKB1R b KQkq - 1 7,1000,13,1000-1400
base,1,7,c4f7,28162,44.080676088346,2.979191818762872,52.94013209289113,0.2070491706858016,rnb1kb1r/ppppqppp/8/4N3/2B1n3/8/PPPP1PPP/RNBQK2R w KQkq - 1 5,1000,8,1000-1400
base,0,7,e5f7,44551,26.895019191488405,3.1783798343471523,69.92660097416444,0.3275423479590636,rnb1kb1r/ppppqppp/8/4N3/2B1n3/8/PPPP1PPP/RNBQK2R w KQkq - 1 5,1000,8,1000-1400
base,1,6,c1d2,57,42.10526315789473,7.017543859649122,50.877192982456144,0.2014134275618374,r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/4P3/2NP1N1P/PPP2PP1/R1BQKB1R w KQkq - 1 6,1000,10,1000-1400
target,9,7,d2d3,2427,43.22208487845076,3.996703749484961,52.78121137206428,0.0204444369566682,rnb1kb1r/ppppqppp/8/4N3/2B1n3/8/PPPP1PPP/RNBQK2R w KQkq - 1 5,1400,8,1000-1400
base,5,8,b8d7,40,62.5,0.0,37.5,0.0907029478458049,rnb1k1nr/pp3ppp/2pp1q2/2b5/N2NP3/4B3/PPP2PPP/R2QKB1R b KQkq - 1 7,1000,13,1000-1400
base,7,8,b7b6,17,35.294117647058826,0.0,64.70588235294117,0.0385487528344671,rnb1k1nr/pp3ppp/2pp1q2/2b5/N2NP3/4B3/PPP2PPP/R2QKB1R b KQkq - 1 7,1000,13,1000-1400
base,4,8,b7b5,41,53.65853658536586,4.878048780487805,41.46341463414634,0.0929705215419501,rnb1k1nr/pp3ppp/2pp1q2/2b5/N2NP3/4B3/PPP2PPP/R2QKB1R b KQkq - 1 7,1000,13,1000-1400
base,1,5,d8a5,65,50.76923076923077,3.076923076923077,46.15384615384615,0.26,r2qkb1r/pp2pppp/2n2n2/1N1p4/3P1B2/5N2/PPP2PPP/R2QK2R b KQkq - 2 8,1000,15,1000-1400
target,11,8,h7h5,9,77.77777777777779,0.0,22.22222222222222,0.0060934326337169,rnb1k1nr/pp3ppp/2pp1q2/2b5/N2NP3/4B3/PPP2PPP/R2QKB1R b KQkq - 1 7,1400,13,1000-1400
